course,EX,A,B,C,D,P,F,session
MF41601-SOFT COMPUTING,0,0,0,0,0,1,0,Autumn 21
MF41601-SOFT COMPUTING,0,1,2,0,0,0,0,Autumn 20
MF41601-SOFT COMPUTING,46,67,28,7,14,7,3,Autumn 22
AG31008-POST HARVEST ENGINEERING,0,3,25,19,7,1,0,Spring 21
AG31008-POST HARVEST ENGINEERING,0,0,2,1,2,1,0,Spring 19
AG31008-POST HARVEST ENGINEERING,1,3,10,22,19,12,0,Spring 22
AG60104-,0,0,1,0,0,1,0,Spring 22
AG60104-,0,0,0,0,1,0,0,Spring 20
EA10004-EXTRA ACADEMIC ACTIVITY-IV,216,739,396,101,21,17,5,Spring 20
EA10004-EXTRA ACADEMIC ACTIVITY-IV,9,8,9,10,10,16,0,Spring 18
EA10004-EXTRA ACADEMIC ACTIVITY-IV,6,16,10,4,1,0,0,Spring 19
MA51121-GRAPH THEORY AND ALGORITHMS,5,7,7,3,10,6,3,Autumn 22
MA51121-GRAPH THEORY AND ALGORITHMS,0,0,0,0,0,1,0,Autumn 19
MA51121-GRAPH THEORY AND ALGORITHMS,0,1,1,2,1,0,2,Autumn 21
CS60083-,0,2,1,1,0,0,0,Autumn 22
ME19001-INTRODUCTION TO MANUFACTURING PROCESSES,35,458,240,34,7,0,0,Autumn 19
ME19001-INTRODUCTION TO MANUFACTURING PROCESSES,2,22,13,3,1,0,0,Autumn 17
ME19001-INTRODUCTION TO MANUFACTURING PROCESSES,0,6,18,1,3,2,0,Spring 17
ME19001-INTRODUCTION TO MANUFACTURING PROCESSES,1,14,8,0,0,0,0,Autumn 18
ME19001-INTRODUCTION TO MANUFACTURING PROCESSES,1,9,4,0,0,1,0,Spring 18
ME19001-INTRODUCTION TO MANUFACTURING PROCESSES,338,349,59,10,5,2,1,Spring 19
MA40007-THEORY OF COMPILER DESIGN,0,0,0,0,1,0,0,Autumn 21
MA40007-THEORY OF COMPILER DESIGN,0,1,0,0,0,0,0,Autumn 22
AG20103-SOIL TECHNOLOGY,9,18,15,10,2,1,0,Autumn 20
AG20103-SOIL TECHNOLOGY,0,0,1,0,0,5,0,Autumn 18
EA10003-EXTRA ACADEMIC ACTIVITY-III,79,714,618,57,12,14,2,Autumn 20
EA10003-EXTRA ACADEMIC ACTIVITY-III,5,17,8,12,10,7,1,Autumn 18
EA10003-EXTRA ACADEMIC ACTIVITY-III,4,9,14,6,2,2,0,Autumn 19
AG31002-TRACTOR & POWER SYSTEMS,14,25,13,1,2,0,0,Spring 21
AG31002-TRACTOR & POWER SYSTEMS,0,0,3,0,0,3,0,Spring 19
CS30002-OPERATING SYSTEMS,24,28,36,25,14,1,0,Spring 21
CS30002-OPERATING SYSTEMS,0,0,0,0,2,2,0,Spring 19
CS39002-OPERATING SYSTEMS LABORATORY,60,18,16,14,18,2,0,Spring 21
CS39002-OPERATING SYSTEMS LABORATORY,1,0,0,1,0,2,0,Spring 19
CS39002-OPERATING SYSTEMS LABORATORY,31,48,39,19,14,1,0,Spring 22
CS39008-PROJECT SEMINAR,86,26,13,3,0,0,0,Spring 21
CS39008-PROJECT SEMINAR,2,2,0,0,0,0,0,Spring 19
AI60006-,4,12,22,24,11,2,0,Spring 22
AI60006-,1,5,4,5,3,0,0,Spring 21
AI60006-,0,0,0,0,1,0,0,Autumn 22
CS60016-,12,11,18,18,18,18,0,Spring 22
CS60016-,0,5,5,7,0,1,0,Spring 21
CS60016-,0,0,0,0,1,0,0,Autumn 22
CS60016-,0,0,0,0,0,0,1,Spring 20
MA20104-PROBABILITY & STATISTICS,76,222,274,177,103,5,3,Spring 20
MA20104-PROBABILITY & STATISTICS,0,1,3,7,3,14,0,Spring 18
MA20104-PROBABILITY & STATISTICS,1,0,4,0,0,0,0,Spring 19
CS60004-,0,0,0,1,0,0,1,Autumn 22
CS60004-,0,1,1,0,0,0,0,Spring 20
CS60004-,1,0,1,1,0,0,0,Spring 21
CS60004-,7,8,14,8,3,0,0,Spring 22
BM60203-,0,0,0,1,0,0,0,Autumn 22
HS13001-ENGLISH FOR COMMUNICATION,68,169,252,216,42,17,0,Spring 19
HS13001-ENGLISH FOR COMMUNICATION,2,4,4,23,7,0,1,Autumn 17
HS13001-ENGLISH FOR COMMUNICATION,0,0,8,13,6,2,0,Spring 17
HS13001-ENGLISH FOR COMMUNICATION,60,173,269,204,61,7,0,Autumn 19
HS13001-ENGLISH FOR COMMUNICATION,3,2,9,8,1,0,0,Autumn 18
HS13001-ENGLISH FOR COMMUNICATION,0,4,5,6,0,0,0,Spring 18
CS47006-PROJECT- PART 2,36,25,7,2,1,0,0,Spring 22
CS60003-,9,20,23,21,2,0,0,Spring 22
CS60003-,0,2,0,0,0,0,0,Spring 20
MA10001-MATHEMATICS-I,258,322,263,241,170,283,3,Autumn 19
MA10001-MATHEMATICS-I,2,7,6,3,10,40,4,Autumn 17
MA10001-MATHEMATICS-I,1,11,8,9,3,6,0,Autumn 18
PH11001-PHYSICS,174,209,139,110,60,70,4,Autumn 19
PH11001-PHYSICS,2,1,3,1,8,18,4,Spring 17
PH11001-PHYSICS,0,5,1,2,8,15,0,Autumn 17
PH11001-PHYSICS,160,170,170,98,63,73,0,Spring 19
PH11001-PHYSICS,0,3,3,10,0,7,0,Spring 18
PH11001-PHYSICS,1,2,6,4,0,2,0,Autumn 18
CS21004-FORMAL LANGUAGE AND AUTOMATA THEORY,17,39,41,20,7,5,0,Spring 20
CS21004-FORMAL LANGUAGE AND AUTOMATA THEORY,0,0,1,0,2,1,0,Spring 18
AT62001-,8,6,6,1,3,1,0,Spring 22
AT62001-,0,0,0,1,1,0,0,Spring 21
CS60118-,7,5,4,1,1,0,0,Spring 22
CS60118-,1,1,0,0,1,0,0,Spring 20
EE21101-SIGNALS & NETWORKS,38,128,64,34,10,5,1,Autumn 20
EE21101-SIGNALS & NETWORKS,0,1,1,1,3,2,0,Autumn 18
EM29201-ECONOMIC DATA ANALYSIS LABORATORY,6,23,9,3,6,20,0,Autumn 22
CS60052-,1,0,1,0,3,1,0,Spring 22
CS60052-,0,0,0,1,0,0,0,Spring 20
CS60052-,1,0,0,0,0,0,0,Spring 21
CS60052-,0,0,0,0,0,1,0,Autumn 22
CY19001-CHEMISTRY LAB.,277,380,88,15,2,1,1,Spring 19
CY19001-CHEMISTRY LAB.,3,18,12,2,2,0,0,Autumn 17
CY19001-CHEMISTRY LAB.,1,11,9,5,3,2,0,Spring 17
CY19001-CHEMISTRY LAB.,157,384,158,31,3,1,0,Autumn 19
CY19001-CHEMISTRY LAB.,2,18,2,1,0,0,0,Autumn 18
CY19001-CHEMISTRY LAB.,6,8,0,0,0,1,0,Spring 18
CS40032-PRINCIPLES OF PROGRAMMING LANGUAGES,11,35,14,1,1,0,0,Spring 21
CS40032-PRINCIPLES OF PROGRAMMING LANGUAGES,0,0,0,1,0,1,0,Spring 19
MM61228-,0,1,0,0,0,0,0,Spring 21
MM61228-,1,0,1,2,0,1,0,Spring 20
MM61228-,0,0,1,0,0,0,0,Spring 19
MM61228-,0,0,1,0,1,0,0,Autumn 20
MM61228-,1,4,5,4,2,2,0,Autumn 22
MM61228-,2,1,1,0,1,0,0,Autumn 21
MM61228-,0,1,3,6,5,8,4,Spring 22
PH60033-,0,0,1,0,1,0,0,Spring 21
RE60020-,4,18,38,17,8,9,1,Spring 22
RE60020-,0,1,0,0,0,0,0,Spring 21
EE19001-ELECTRICAL TECHNOLOGY LAB.,77,288,254,84,26,4,1,Autumn 19
EE19001-ELECTRICAL TECHNOLOGY LAB.,1,4,14,11,4,3,0,Autumn 17
EE19001-ELECTRICAL TECHNOLOGY LAB.,0,3,3,8,11,4,2,Spring 17
EE19001-ELECTRICAL TECHNOLOGY LAB.,1,5,11,2,3,1,0,Autumn 18
EE19001-ELECTRICAL TECHNOLOGY LAB.,0,3,9,2,0,0,1,Spring 18
EE19001-ELECTRICAL TECHNOLOGY LAB.,48,293,308,84,21,8,2,Spring 19
AG60092-,0,0,1,0,0,0,0,Spring 22
AG60092-,0,0,0,0,1,1,0,Spring 20
AG20101-CROP PRODUCTION TECHNOLOGY,8,24,14,8,0,1,0,Autumn 20
AG20101-CROP PRODUCTION TECHNOLOGY,0,0,1,0,0,5,0,Autumn 18
AG29003-SOIL TECHNOLOGY LAB.,2,10,25,14,3,1,0,Autumn 20
AG29003-SOIL TECHNOLOGY LAB.,0,4,2,0,0,0,0,Autumn 18
HS20018-SANSKRIT AND HERITAGE,3,8,9,5,6,0,0,Autumn 21
HS20018-SANSKRIT AND HERITAGE,0,0,0,0,0,1,0,Autumn 19
HS20018-SANSKRIT AND HERITAGE,0,0,1,0,0,0,0,Spring 18
HS20018-SANSKRIT AND HERITAGE,0,0,1,0,0,0,0,Spring 19
HS20018-SANSKRIT AND HERITAGE,6,11,20,12,1,0,0,Spring 20
HS20018-SANSKRIT AND HERITAGE,3,4,3,2,0,0,0,Autumn 20
MT21203-METALLURGICAL THERMODYNAMICS AND KINETICS,2,28,32,8,3,3,0,Autumn 21
MT21203-METALLURGICAL THERMODYNAMICS AND KINETICS,2,11,15,10,9,32,0,Autumn 22
MT29201-INTRODUCTION TO ENGINEERING MATERIALS LABORATORY,11,47,10,5,3,0,0,Autumn 21
MT29201-INTRODUCTION TO ENGINEERING MATERIALS LABORATORY,2,9,38,26,3,1,0,Autumn 22
MT29203-METALLURGICAL THERMODYNAMICS AND KINETICS LABORATORY,16,46,14,0,0,0,0,Autumn 21
MT29203-METALLURGICAL THERMODYNAMICS AND KINETICS LABORATORY,11,17,30,9,10,2,0,Autumn 22
MT31007-CREEP, FATIGUE AND FRACTURE,7,8,16,25,13,7,0,Autumn 22
MT31007-CREEP, FATIGUE AND FRACTURE,0,0,1,0,1,0,0,Autumn 19
MT31007-CREEP, FATIGUE AND FRACTURE,2,25,33,8,2,1,0,Autumn 21
MT31009-MECHANICAL WORKING OF MATERIALS,19,22,22,5,7,1,0,Autumn 22
MT31009-MECHANICAL WORKING OF MATERIALS,0,0,1,0,0,1,0,Autumn 19
MT31009-MECHANICAL WORKING OF MATERIALS,2,39,21,5,2,2,0,Autumn 21
MT31015-PRINCIPLES OF EXTRACTIVE METALLURGY,0,4,10,21,32,5,3,Autumn 22
MT31015-PRINCIPLES OF EXTRACTIVE METALLURGY,0,0,0,0,0,2,0,Autumn 19
MT31015-PRINCIPLES OF EXTRACTIVE METALLURGY,4,33,23,8,1,1,1,Autumn 21
MT31017-PHASE TRANSFORMATION AND HEAT TREATMENT OF MATERIALS,5,2,8,9,10,38,2,Autumn 22
MT31017-PHASE TRANSFORMATION AND HEAT TREATMENT OF MATERIALS,0,0,0,0,1,1,0,Autumn 19
MT31017-PHASE TRANSFORMATION AND HEAT TREATMENT OF MATERIALS,9,21,29,8,1,1,0,Autumn 21
MT39005-HEAT TREATMENT OF MATERIALS LAB.,7,13,34,15,7,0,0,Autumn 22
MT39005-HEAT TREATMENT OF MATERIALS LAB.,0,0,0,0,1,1,0,Autumn 19
MT39005-HEAT TREATMENT OF MATERIALS LAB.,11,44,11,4,1,0,0,Autumn 21
MT39009-MECHANICAL TESTING AND WORKING LAB.,19,33,24,0,0,0,0,Autumn 22
MT39009-MECHANICAL TESTING AND WORKING LAB.,0,0,1,0,1,0,0,Autumn 19
MT39009-MECHANICAL TESTING AND WORKING LAB.,7,24,27,9,2,2,0,Autumn 21
MT41013-CORROSION & ENVIRONMENTAL DEGRADATION OF MATERIALS,35,45,38,14,8,7,0,Autumn 22
MT41013-CORROSION & ENVIRONMENTAL DEGRADATION OF MATERIALS,0,0,0,1,0,1,0,Autumn 20
EP60008-,10,33,23,14,8,2,0,Spring 22
EP60008-,0,0,1,0,0,1,0,Spring 20
EP60008-,6,13,5,1,0,0,0,Spring 21
AG31006-FOOD SCIENCE & TECHNOLOGY,0,3,11,22,13,6,0,Spring 21
AG31006-FOOD SCIENCE & TECHNOLOGY,0,1,0,2,2,1,0,Spring 19
AG31006-FOOD SCIENCE & TECHNOLOGY,0,4,32,26,5,0,0,Spring 22
NA20201-MECHANICS OF DEFORMABLE BODIES,3,7,23,15,6,4,1,Autumn 21
NA20201-MECHANICS OF DEFORMABLE BODIES,6,11,23,11,6,3,0,Autumn 22
CY11001-CHEMISTRY,128,201,208,102,76,48,1,Spring 19
CY11001-CHEMISTRY,1,4,5,7,4,14,2,Autumn 17
CY11001-CHEMISTRY,0,1,2,5,4,17,2,Spring 17
CY11001-CHEMISTRY,0,4,7,6,2,4,0,Autumn 18
CY11001-CHEMISTRY,0,4,3,5,2,1,0,Spring 18
CY11001-CHEMISTRY,116,190,191,98,76,63,0,Autumn 19
AG29001-CROP PRODUCTION TECHNOLOGY LAB.,8,22,14,6,3,1,1,Autumn 20
AG29001-CROP PRODUCTION TECHNOLOGY LAB.,0,0,4,1,1,0,0,Autumn 18
AG39001-AGRICULTURAL MACHINERY LAB.,5,39,10,1,0,0,0,Autumn 21
AG39001-AGRICULTURAL MACHINERY LAB.,0,4,1,0,1,0,0,Autumn 19
AG40006-DAIRY PROCESS ENGINEERING,1,1,1,1,1,0,0,Spring 22
ET60006-,28,82,92,48,38,13,1,Spring 22
ET60006-,9,11,2,0,1,0,0,Spring 20
ET60006-,0,1,0,1,0,0,0,Spring 18
ET60006-,13,23,17,2,0,0,0,Spring 21
MA51005-ANALYTICAL MECHANICS,0,0,0,0,0,1,0,Autumn 21
MA51005-ANALYTICAL MECHANICS,2,1,1,0,0,0,0,Autumn 20
MA51005-ANALYTICAL MECHANICS,1,7,14,10,2,3,0,Autumn 22
EE60036-,0,2,0,0,1,0,0,Spring 21
EE60036-,0,0,0,0,0,1,0,Spring 20
EE60036-,1,1,0,0,1,0,0,Spring 22
EE60039-,5,4,7,3,6,8,7,Autumn 22
EA10001-EXTRA ACADEMIC ACTIVITY-I,129,461,369,362,131,85,3,Autumn 19
EA10001-EXTRA ACADEMIC ACTIVITY-I,4,14,14,5,0,1,0,Autumn 18
EA10001-EXTRA ACADEMIC ACTIVITY-I,0,2,5,0,1,2,2,Autumn 17
AG29004-AGRICULTURAL BIOTECHNOLOGY LAB.,19,28,7,0,1,0,0,Spring 20
AG29004-AGRICULTURAL BIOTECHNOLOGY LAB.,0,0,0,5,1,0,0,Spring 18
AT60203-,1,0,1,0,0,0,0,Autumn 22
AT60203-,1,0,1,0,0,0,0,Spring 22
AG39002-TRACTOR & POWER SYSTEMS LABORATORY,1,23,22,9,0,0,0,Spring 21
AG39002-TRACTOR & POWER SYSTEMS LABORATORY,0,1,3,1,1,0,0,Spring 19
AT60001-,2,7,5,3,1,0,0,Autumn 22
AT60001-,2,0,0,0,0,0,0,Autumn 21
AG60148-,1,2,0,0,0,0,0,Spring 22
AG60207-,0,4,3,3,1,0,0,Spring 22
MA41011-THEORY OF OPERATING SYSTEMS,14,19,48,64,20,2,0,Spring 22
MA41011-THEORY OF OPERATING SYSTEMS,1,0,0,2,0,0,0,Spring 20
MA41011-THEORY OF OPERATING SYSTEMS,3,6,12,14,5,0,0,Spring 21
MA41011-THEORY OF OPERATING SYSTEMS,0,0,0,1,0,0,0,Autumn 22
EA10002-EXTRA ACADEMIC ACTIVITY-II,157,520,600,169,35,50,3,Spring 19
EA10002-EXTRA ACADEMIC ACTIVITY-II,0,3,2,2,2,3,1,Spring 17
EA10002-EXTRA ACADEMIC ACTIVITY-II,5,15,13,3,0,2,0,Spring 18
ME21101-FLUID MECHANICS,42,114,69,26,8,5,2,Autumn 20
ME21101-FLUID MECHANICS,0,2,0,2,5,3,1,Autumn 18
ME21101-FLUID MECHANICS,1,0,0,0,0,0,0,Autumn 21
AG31026-ORGANIC FOOD CHAIN MANAGEMENT,1,11,10,9,3,0,0,Spring 21
AG31026-ORGANIC FOOD CHAIN MANAGEMENT,0,0,2,1,0,1,0,Spring 19
PH19001-PHYSICS LAB.,319,259,114,45,18,7,4,Autumn 19
PH19001-PHYSICS LAB.,2,7,13,7,5,0,3,Spring 17
PH19001-PHYSICS LAB.,3,4,7,9,3,5,0,Autumn 17
PH19001-PHYSICS LAB.,189,414,103,23,2,3,0,Spring 19
PH19001-PHYSICS LAB.,4,7,10,2,0,0,0,Spring 18
PH19001-PHYSICS LAB.,4,3,6,1,0,0,1,Autumn 18
SE66001-,1,1,0,2,0,0,0,Spring 21
AT67005-,2,4,0,0,0,0,0,Autumn 22
AT67005-,0,2,0,0,0,0,0,Autumn 21
AT67005-,1,1,0,0,0,0,0,Spring 22
ES61007-,0,0,1,0,0,0,0,Autumn 21
HS30050-SOCIO-TECHNICAL INTERVENTIONS FOR AGEING SOCIETIES,1,1,4,0,2,0,0,Autumn 21
HS30050-SOCIO-TECHNICAL INTERVENTIONS FOR AGEING SOCIETIES,0,0,0,0,1,0,0,Autumn 18
HS30050-SOCIO-TECHNICAL INTERVENTIONS FOR AGEING SOCIETIES,0,4,0,0,1,2,0,Spring 20
IP60162-,1,17,39,14,5,1,0,Spring 22
IP60162-,0,0,0,1,0,2,0,Spring 19
IP60162-,0,2,2,3,1,0,0,Spring 21
IP60162-,0,3,3,2,0,1,0,Spring 20
RX60018-,2,12,17,25,3,0,1,Spring 22
RX60018-,1,1,1,5,3,0,0,Autumn 20
CE13001-ENGINEERING DRAWING AND COMPUTER GRAPHICS,78,136,260,260,0,0,0,Spring 19
CE13001-ENGINEERING DRAWING AND COMPUTER GRAPHICS,2,4,8,8,9,4,2,Spring 17
CE13001-ENGINEERING DRAWING AND COMPUTER GRAPHICS,0,2,5,8,10,4,2,Autumn 17
CE13001-ENGINEERING DRAWING AND COMPUTER GRAPHICS,1,8,8,4,2,0,0,Spring 18
CE13001-ENGINEERING DRAWING AND COMPUTER GRAPHICS,1,3,6,1,3,1,0,Autumn 18
CE13001-ENGINEERING DRAWING AND COMPUTER GRAPHICS,74,145,297,166,58,22,4,Autumn 19
ME21207-THERMO-FLUID SCIENCE,10,20,30,16,5,0,0,Autumn 21
ME21207-THERMO-FLUID SCIENCE,1,14,15,18,12,7,3,Autumn 22
AG60124-,0,0,1,0,0,0,0,Spring 22
AG60124-,0,0,0,0,0,1,0,Spring 20
MA41207-MATHEMATICAL ANALYSIS,5,12,16,2,2,1,0,Autumn 22
BM70003-,0,0,2,0,0,0,0,Autumn 21
PH61009-,0,4,2,2,3,2,0,Autumn 22
PH61009-,0,0,0,0,0,1,0,Autumn 21
AG47007-PROJECT-I,7,19,10,3,1,0,0,Autumn 22
AG47007-PROJECT-I,0,0,1,1,1,0,1,Autumn 20
AT60002-,1,9,2,3,1,0,0,Spring 21
AT60002-,0,3,2,0,0,0,0,Spring 20
AI69002-,9,10,5,5,2,1,0,Spring 22
AI69002-,3,2,0,0,0,0,0,Spring 21
MI60226-,9,1,18,18,4,1,0,Spring 21
MI60226-,3,3,2,2,1,0,0,Spring 22
MI60242-,0,6,0,0,0,0,0,Spring 21
MI60210-,4,8,4,3,0,0,0,Spring 21
MI60210-,13,25,14,6,0,0,0,Spring 22
IP60164-,0,7,9,3,0,0,1,Spring 22
RX61002-,1,21,18,1,0,0,0,Spring 22
RX61002-,0,1,0,1,0,0,0,Autumn 20
RX61002-,0,2,0,0,0,0,0,Spring 21
RX61002-,1,0,0,0,0,0,0,Autumn 21
RX61002-,0,1,0,0,1,0,0,Spring 20
RX61002-,1,7,6,1,0,0,0,Autumn 22
RX61002-,0,0,1,0,0,0,0,Spring 19
MI60218-,1,0,0,1,0,0,0,Spring 21
MI60218-,1,1,0,0,0,0,0,Spring 22
EP67001-,13,0,0,0,0,0,0,Autumn 20
EP67001-,1,0,0,0,0,0,0,Autumn 18
EP67001-,1,0,0,0,0,0,0,Autumn 19
KS60001-,31,87,113,54,9,3,2,Autumn 22
KS60001-,0,2,2,1,0,2,0,Autumn 20
KS60001-,0,0,1,0,0,0,0,Autumn 19
KS60001-,3,16,19,10,4,2,0,Autumn 21
KS60001-,0,0,1,0,0,1,0,Spring 20
CE60234-,0,10,32,22,14,0,1,Spring 22
HS60092-,5,12,22,27,3,0,0,Spring 22
HS60092-,0,0,1,0,0,0,0,Spring 21
EC29001-BASIC ELECTRONICS LAB.,186,405,143,26,6,4,2,Spring 20
EC29001-BASIC ELECTRONICS LAB.,1,13,9,7,2,4,0,Spring 18
EC29001-BASIC ELECTRONICS LAB.,0,2,6,3,3,0,0,Autumn 18
EC29001-BASIC ELECTRONICS LAB.,112,117,18,1,2,0,0,Autumn 20
EC29001-BASIC ELECTRONICS LAB.,4,22,6,3,2,0,0,Autumn 19
MA31009-COMPUTER ORGANISATION & ARCHITECTURE,2,13,25,18,6,0,0,Autumn 21
MA31009-COMPUTER ORGANISATION & ARCHITECTURE,0,0,1,0,3,1,0,Autumn 19
BM40006-FINANCIAL RISK MODELING,3,0,8,11,14,6,2,Spring 22
BM40006-FINANCIAL RISK MODELING,0,0,0,1,0,0,0,Spring 20
BM40006-FINANCIAL RISK MODELING,0,0,1,0,0,0,0,Spring 21
BM40012-DERIVATIVES AND RISK MANAGEMENT,9,17,16,8,2,0,1,Spring 22
BM40012-DERIVATIVES AND RISK MANAGEMENT,0,0,0,0,0,1,0,Spring 20
MA31020-REGRESSION AND TIME SERIES MODEL,6,31,48,11,1,0,0,Autumn 21
MA31020-REGRESSION AND TIME SERIES MODEL,0,0,1,1,0,0,0,Autumn 19
MA40003-SYSTEMS PROGRAMMING,0,0,0,0,2,1,0,Autumn 21
MA40003-SYSTEMS PROGRAMMING,0,1,3,1,0,3,0,Autumn 20
MA40003-SYSTEMS PROGRAMMING,9,16,15,6,10,11,0,Autumn 22
CS10001-PROGRAMMING AND DATA STRUCTURES,115,145,156,126,180,52,0,Spring 19
CS10001-PROGRAMMING AND DATA STRUCTURES,4,3,2,8,8,14,2,Spring 17
CS10001-PROGRAMMING AND DATA STRUCTURES,3,2,4,3,3,14,2,Autumn 17
CS10001-PROGRAMMING AND DATA STRUCTURES,3,5,4,7,2,2,0,Spring 18
CS10001-PROGRAMMING AND DATA STRUCTURES,0,2,2,3,5,3,0,Autumn 18
CS10001-PROGRAMMING AND DATA STRUCTURES,101,142,193,128,102,94,6,Autumn 19
AR32004-HOUSING AND COMMUNITY PLANNING,1,14,25,0,0,0,0,Spring 21
AR32004-HOUSING AND COMMUNITY PLANNING,0,0,2,0,0,1,1,Spring 19
AR32004-HOUSING AND COMMUNITY PLANNING,2,9,10,15,8,2,1,Spring 22
AT60205-,2,2,4,7,3,1,0,Autumn 22
AT60205-,0,0,1,1,0,0,0,Spring 22
PH20101-FLUID MECHANICS AND ELASTICITY,4,1,1,0,0,0,0,Spring 21
PH20101-FLUID MECHANICS AND ELASTICITY,0,0,0,1,0,3,0,Spring 18
PH20101-FLUID MECHANICS AND ELASTICITY,9,18,6,0,1,1,0,Spring 20
PH60411-,0,1,5,1,0,0,0,Autumn 22
PH60309-,0,1,0,0,0,0,0,Autumn 21
PH60309-,0,1,1,1,0,0,0,Autumn 22
GG30205-X-RAY CRYSTALLOGRAPHY,2,6,7,2,4,0,0,Autumn 22
EP60021-,2,8,14,13,6,4,0,Autumn 22
EP60021-,8,6,5,8,2,2,1,Autumn 21
EP60021-,0,0,2,1,0,0,0,Autumn 20
EP60021-,0,0,0,1,0,0,1,Spring 19
EP60021-,0,0,0,1,0,0,0,Autumn 19
EE11001-ELECTRICAL TECHNOLOGY,89,146,162,201,114,51,1,Spring 19
EE11001-ELECTRICAL TECHNOLOGY,0,2,2,4,8,19,2,Autumn 17
EE11001-ELECTRICAL TECHNOLOGY,0,0,1,5,4,19,2,Spring 17
EE11001-ELECTRICAL TECHNOLOGY,82,101,149,143,132,127,0,Autumn 19
EE11001-ELECTRICAL TECHNOLOGY,0,1,5,6,5,6,0,Autumn 18
EE11001-ELECTRICAL TECHNOLOGY,0,0,2,7,5,0,1,Spring 18
EP60002-,0,8,4,1,0,0,0,Spring 20
EP60002-,0,0,0,0,0,1,0,Autumn 19
EP60002-,0,0,0,1,0,0,0,Spring 18
EP60002-,10,24,2,0,0,0,0,Spring 21
EP60002-,0,1,0,0,0,0,0,Spring 19
MA31011-OBJECT ORIENTED SYSTEMS DESIGN,6,26,30,8,0,0,0,Autumn 21
MA31011-OBJECT ORIENTED SYSTEMS DESIGN,0,1,0,0,2,1,0,Autumn 19
MA31011-OBJECT ORIENTED SYSTEMS DESIGN,0,0,3,1,0,0,0,Autumn 20
ME10001-MECHANICS,5,3,3,4,3,20,3,Spring 17
ME10001-MECHANICS,1,2,5,2,3,16,2,Autumn 17
ME10001-MECHANICS,1,3,3,6,3,6,1,Spring 18
ME10001-MECHANICS,0,5,3,2,3,1,1,Autumn 18
ME10001-MECHANICS,70,80,153,151,187,133,0,Spring 19
ME10001-MECHANICS,53,79,133,194,137,166,4,Autumn 19
MA20101-TRANSFORM CALCULUS,0,2,4,1,7,21,1,Autumn 18
MA20101-TRANSFORM CALCULUS,244,184,199,95,38,23,1,Autumn 20
MA20101-TRANSFORM CALCULUS,3,4,12,5,8,5,0,Autumn 19
ME20001-DYNAMICS,0,0,0,2,1,6,1,Autumn 18
ME20001-DYNAMICS,5,10,25,109,62,11,1,Autumn 20
ME29701-WORKSHOP PROCESS-II,0,7,2,1,0,0,0,Autumn 18
ME29701-WORKSHOP PROCESS-II,0,1,1,0,1,0,0,Autumn 19
ME29701-WORKSHOP PROCESS-II,13,57,142,9,2,1,0,Autumn 20
ME29701-WORKSHOP PROCESS-II,3,11,34,15,2,1,0,Autumn 21
EC21101-BASIC ELECTRONICS,1,0,1,7,6,21,0,Spring 18
EC21101-BASIC ELECTRONICS,0,0,2,2,5,5,0,Autumn 18
EC21101-BASIC ELECTRONICS,77,126,37,9,0,1,0,Autumn 20
EC21101-BASIC ELECTRONICS,6,23,5,2,0,1,0,Autumn 19
EC21101-BASIC ELECTRONICS,146,239,224,98,58,7,1,Spring 20
ME21008-KINEMATICS  OF MACHINES,0,0,0,3,0,6,0,Spring 18
ME21008-KINEMATICS  OF MACHINES,9,41,98,60,13,0,0,Spring 20
ME22002-THERMODYNAMICS,0,0,2,0,2,8,1,Spring 18
ME22002-THERMODYNAMICS,13,123,95,86,28,4,0,Spring 20
ME31007-CASTING, FORMING AND WELDING,0,0,1,1,6,0,1,Autumn 19
ME31007-CASTING, FORMING AND WELDING,17,99,90,8,6,1,1,Autumn 21
ME31013-MECHANICS OF SOLIDS,0,0,0,3,1,2,2,Autumn 19
ME31013-MECHANICS OF SOLIDS,17,49,73,53,17,2,3,Autumn 21
ME39007-CASTING, FORMING AND WELDING LAB.,0,2,1,0,3,1,1,Autumn 19
ME39007-CASTING, FORMING AND WELDING LAB.,11,198,3,1,0,0,1,Autumn 21
ME39013-MECHANICS OF SOLIDS LABORATORY,0,2,2,0,3,1,1,Autumn 19
ME39013-MECHANICS OF SOLIDS LABORATORY,22,34,49,59,37,20,1,Autumn 21
ME22004-DYNAMICS OF MACHINES,0,1,0,0,1,2,0,Spring 19
ME22004-DYNAMICS OF MACHINES,2,12,35,80,20,6,0,Spring 21
ME30604-MACHINES TOOLS AND MACHINING,1,2,1,3,1,3,0,Spring 19
ME30604-MACHINES TOOLS AND MACHINING,21,194,58,11,2,0,1,Spring 21
ME30604-MACHINES TOOLS AND MACHINING,35,76,85,67,34,48,1,Spring 22
ME39602-MACHINE DESIGN PRACTICE,3,2,0,1,0,1,1,Spring 19
ME39602-MACHINE DESIGN PRACTICE,6,49,60,41,40,24,1,Spring 21
ME39604-MACHINES TOOLS AND MACHINING LAB.,3,3,0,2,2,0,0,Spring 19
ME39604-MACHINES TOOLS AND MACHINING LAB.,13,206,52,7,0,1,0,Spring 21
ME39604-MACHINES TOOLS AND MACHINING LAB.,17,149,136,38,4,2,1,Spring 22
ME39606-THERMO FLUIDS LAB. - I,0,0,2,2,0,0,0,Spring 19
