course,EX,A,B,C,D,P,F,session
ME60424,1,3,12,7,4,2,0,Spring19
ME60424,4,4,1,2,1,1,0,Spring18
ME60424,0,1,2,0,1,1,0,Autumn17
EE21004,14,21,25,35,26,19,7,Spring16
EE21004,12,31,38,37,24,9,3,Spring17
EE21004,14,24,34,26,13,34,12,Spring19
EE21004,16,33,32,35,13,11,7,Spring18
EE21004,12,31,38,37,24,9,3,Autumn17
CY58005,2,4,3,2,0,0,0,Autumn18
RE60024,0,1,0,0,3,2,0,Spring16
RE60024,1,0,2,3,2,0,0,Spring19
RE60024,1,0,0,0,0,0,0,Spring18
CE21005,2,9,17,35,22,37,23,Spring16
CE21005,1,13,26,34,28,24,6,Spring17
CE21005,3,23,32,30,35,15,18,Autumn18
CE21005,9,13,32,42,23,20,1,Spring18
CE21005,1,13,26,35,33,26,0,Autumn17
EX49003,5,8,6,3,0,0,0,Autumn18
ME31007,14,32,31,30,30,21,10,Spring16
ME31007,7,15,23,30,35,45,14,Spring17
ME31007,0,0,0,0,0,0,1,Spring19
ME31007,6,19,27,40,26,49,20,Autumn18
ME31007,20,39,43,29,20,25,2,Spring18
ME31007,7,15,23,33,36,53,2,Autumn17
CE60119,1,1,2,0,0,0,0,Autumn18
AR60044,2,2,3,0,1,6,0,Spring19
ME60417,0,1,4,3,4,2,0,Spring16
ME60417,1,6,4,3,2,0,0,Spring17
ME60417,1,3,3,3,4,0,0,Autumn18
ME60417,1,2,5,2,3,3,0,Spring18
ME60417,1,6,4,3,2,0,0,Autumn17
PH11001,93,203,244,206,218,201,75,Spring16
PH11001,148,228,256,221,155,149,133,Spring17
PH11001,59,112,134,120,85,105,52,Spring19
PH11001,60,151,154,138,86,96,46,Autumn18
PH11001,123,231,208,208,205,193,113,Spring18
PH11001,148,240,265,227,164,213,33,Autumn17
MI60022,0,2,5,1,0,0,0,Spring17
MI60022,0,0,1,0,0,0,0,Spring19
MI60022,0,3,4,2,0,0,0,Spring18
MI60022,0,2,6,2,1,0,0,Autumn17
EC31002,9,7,22,23,32,24,7,Spring16
EC31002,11,20,22,19,9,17,0,Spring17
EC31002,12,21,25,17,15,17,4,Spring19
EC31002,14,21,19,15,21,27,0,Spring18
EC31002,11,20,22,19,9,17,0,Autumn17
EP60010,9,18,13,19,7,4,0,Spring16
EP60010,10,16,25,21,16,12,0,Spring17
EP60010,2,4,13,15,21,24,0,Autumn18
EP60010,8,7,11,12,6,10,1,Spring19
EP60010,2,4,13,15,20,24,2,Spring18
EP60010,10,16,25,21,16,12,0,Autumn17
AI61002,2,8,29,29,38,27,1,Spring19
EC39004,15,61,29,1,2,4,0,Spring16
EC39004,9,58,26,4,3,3,0,Spring17
EC39004,29,62,18,3,0,0,0,Spring19
EC39004,34,39,30,6,6,2,0,Spring18
EC39004,9,58,26,4,3,3,0,Autumn17
PH62002,1,2,2,0,0,0,0,Spring19
ME60033,3,3,2,0,0,0,0,Spring16
ME60033,6,14,2,0,0,0,0,Spring17
ME60033,2,8,4,0,0,0,0,Autumn18
ME60033,5,11,9,7,0,0,0,Spring18
ME60033,6,14,2,0,0,0,0,Autumn17
EX60036,1,1,3,1,0,0,1,Spring19
HS40072,0,0,0,1,0,0,0,Spring19
CE69021,1,12,41,14,1,0,0,Spring16
CE69021,1,14,33,14,4,0,0,Spring17
CE69021,19,45,9,4,0,0,0,Autumn18
CE69021,1,22,37,8,5,1,0,Spring18
CE69021,1,14,33,14,4,0,0,Autumn17
EC47002,0,0,3,1,1,0,1,Spring19
CE60132,1,1,0,5,2,1,0,Spring16
CE60132,1,0,0,0,0,0,0,Spring17
CE60132,0,0,1,0,0,1,0,Spring19
CE60132,0,1,1,1,0,0,1,Spring18
CE60132,1,0,0,0,0,0,0,Autumn17
IM61011,0,8,7,4,4,5,0,Autumn18
AG60001,0,0,0,0,2,0,2,Spring16
AG60001,0,0,1,0,1,1,0,Spring17
AG60001,0,0,0,1,2,1,1,Autumn18
AG60001,0,0,1,0,0,0,0,Spring18
AG60001,0,0,1,0,1,1,0,Autumn17
MS60052,0,3,1,0,0,0,0,Spring16
MS60052,4,8,1,2,0,0,0,Spring17
MS60052,0,1,0,1,0,0,0,Spring19
MS60052,2,0,5,3,0,0,0,Spring18
MS60052,4,8,1,2,0,0,0,Autumn17
MT41011,10,6,5,6,0,10,1,Spring16
MT41011,5,6,14,14,8,5,0,Spring17
MT41011,0,0,0,1,0,1,1,Spring19
MT41011,2,11,15,10,3,1,2,Autumn18
MT41011,4,11,6,7,2,0,1,Spring18
MT41011,5,6,14,14,8,5,0,Autumn17
AE40010,0,4,1,1,0,0,0,Spring16
AE40010,1,1,4,2,2,0,0,Spring17
AE40010,1,2,1,1,1,1,1,Spring19
AE40010,0,1,1,0,1,2,1,Spring18
AE40010,1,1,4,2,2,0,0,Autumn17
CE60128,0,0,2,0,0,0,0,Spring19
CE60128,2,2,2,3,2,0,0,Spring18
AG31002,1,6,12,19,11,4,0,Spring16
AG31002,5,14,15,7,4,1,1,Spring17
AG31002,4,16,18,12,5,4,0,Spring19
AG31002,4,12,14,18,2,0,1,Spring18
AG31002,5,14,15,7,4,1,1,Autumn17
CS60032,0,0,0,3,3,0,0,Spring16
EC60202,7,2,0,0,0,0,0,Spring16
EC60202,17,7,1,1,2,0,0,Spring17
EC60202,15,6,3,2,2,0,1,Spring19
EC60202,11,9,1,0,1,0,1,Spring18
EC60202,17,7,1,1,2,0,0,Autumn17
PH49014,8,14,6,1,0,0,0,Spring16
PH49014,9,12,1,0,0,0,0,Spring17
PH49014,2,12,16,2,1,0,2,Spring19
PH49014,5,17,2,1,2,1,0,Spring18
PH49014,9,12,1,0,0,0,0,Autumn17
CH42006,10,9,4,10,4,2,2,Spring16
CH42006,4,11,17,9,11,5,0,Spring17
CH42006,5,9,9,6,1,0,0,Autumn18
CH42006,8,10,6,3,3,2,0,Spring19
CH42006,5,9,9,6,1,0,0,Spring18
CH42006,4,11,17,9,11,5,0,Autumn17
AR22005,5,11,13,5,2,0,0,Spring16
AR22005,1,19,14,1,1,0,0,Spring17
AR22005,9,21,9,1,0,0,0,Autumn18
AR22005,6,17,10,3,0,0,0,Spring18
AR22005,1,19,14,1,1,0,0,Autumn17
ME60073,6,9,8,3,0,0,1,Spring16
ME60073,1,0,5,0,0,0,0,Spring17
ME60073,6,5,2,0,0,0,0,Autumn18
ME60073,7,1,1,2,2,2,0,Spring18
ME60073,1,0,5,0,0,0,0,Autumn17
HS30103,6,21,35,25,4,2,0,Autumn18
HS30103,3,6,8,3,1,0,0,Spring18
HS30103,0,0,1,0,0,0,0,Autumn17
CH62039,5,14,15,12,6,0,0,Spring16
CH62039,3,9,8,6,4,0,0,Spring17
CH62039,5,4,5,3,0,0,0,Autumn18
CH62039,2,4,11,4,0,1,1,Spring18
CH62039,3,9,8,6,4,0,0,Autumn17
TE61002,0,3,7,4,0,0,0,Spring16
TE61002,1,5,3,5,3,0,0,Spring19
EE49004,2,15,20,16,16,8,3,Spring16
EE49004,1,11,36,21,9,4,3,Spring17
EE49004,8,21,27,17,12,8,1,Spring19
EE49004,0,13,31,15,11,5,4,Spring18
EE49004,1,11,36,21,9,5,2,Autumn17
MI60033,4,0,0,3,0,1,1,Spring16
MI60033,0,3,6,10,14,2,0,Spring17
MI60033,1,2,0,0,1,1,0,Spring18
MI60033,0,3,6,10,14,2,0,Autumn17
ME60057,2,1,3,1,1,1,0,Autumn18
MA51002,0,2,7,16,26,26,4,Spring16
MA51002,2,6,11,13,20,19,5,Spring17
MA51002,3,8,12,19,19,28,1,Autumn18
MA51002,1,6,11,6,19,10,2,Spring19
MA51002,3,8,12,19,19,27,2,Spring18
MA51002,2,6,11,13,20,19,5,Autumn17
CH58002,2,12,5,8,9,3,0,Spring19
CS60055,0,1,0,0,0,0,0,Spring16
CS60055,3,0,0,0,0,0,0,Spring17
CS60055,3,0,0,0,0,0,0,Autumn17
EE60046,1,0,1,0,0,0,0,Autumn18
EE60046,1,1,0,0,0,0,0,Spring18
CS43002,25,18,28,24,10,4,3,Spring16
CS43002,18,25,33,11,15,1,1,Spring17
CS43002,12,14,20,16,8,5,2,Spring19
CS43002,16,19,26,23,9,3,3,Spring18
CS43002,18,26,32,11,15,1,1,Autumn17
CE58002,0,4,14,8,3,1,0,Spring19
CE58002,0,1,0,0,0,0,0,Autumn18
CY61038,8,10,2,3,0,0,0,Spring16
CY61038,8,9,12,5,1,1,0,Spring17
CY61038,3,0,1,4,1,3,0,Spring19
CY61038,8,9,12,5,1,1,0,Autumn17
WM66003,2,3,1,0,0,0,0,Spring19
RE60003,0,0,1,0,0,0,2,Spring16
NA60049,3,2,6,4,2,0,0,Autumn18
CY69101,5,7,7,3,0,0,0,Spring16
CY69101,5,7,2,1,1,0,0,Spring17
CY69101,7,22,2,0,0,0,0,Autumn18
CY69101,1,8,2,1,0,0,0,Spring18
CY69101,5,7,2,1,1,0,0,Autumn17
EC58002,18,18,12,5,0,0,0,Spring19
AE31009,7,1,7,15,7,6,5,Spring16
AE31009,7,11,11,7,9,3,0,Spring17
AE31009,4,7,10,16,7,3,4,Autumn18
AE31009,7,8,7,9,7,7,5,Spring18
AE31009,7,11,11,7,9,3,0,Autumn17
GG21103,3,3,8,6,3,4,3,Autumn18
MI60016,3,4,5,9,1,0,0,Spring16
MI60016,8,5,10,4,6,0,0,Spring17
MI60016,3,5,1,1,0,0,0,Autumn18
MI60016,8,5,10,4,6,0,0,Autumn17
GG29002,7,34,16,1,0,0,0,Spring19
AT60003,1,2,1,0,0,0,0,Spring16
AT60003,0,1,2,1,1,2,0,Autumn18
PH31009,3,5,3,5,6,1,0,Spring16
PH31009,0,3,8,8,6,0,0,Spring17
PH31009,3,9,12,8,2,0,1,Autumn18
PH31009,5,3,5,13,2,0,2,Spring18
PH31009,0,3,8,8,6,0,0,Autumn17
AR23202,11,11,15,1,1,1,0,Spring16
AR23202,4,19,8,0,1,0,0,Spring17
AR23202,0,16,12,8,0,0,0,Spring19
AR23202,3,7,13,11,2,0,0,Spring18
AR23202,4,19,8,0,1,0,0,Autumn17
NA60021,6,7,5,2,0,0,0,Spring16
NA60021,13,6,5,0,0,0,0,Spring17
NA60021,3,6,6,5,0,0,0,Autumn18
NA60021,12,6,1,1,0,0,0,Spring18
NA60021,13,6,5,0,0,0,0,Autumn17
CY60003,19,17,12,4,0,0,1,Spring16
CY60003,21,15,5,4,7,3,0,Spring17
CY60003,3,3,3,0,1,0,0,Autumn18
CY60003,11,22,9,9,4,0,0,Spring18
CY60003,21,15,5,4,8,2,0,Autumn17
HS49002,15,21,15,0,0,0,0,Spring16
HS49002,13,23,9,0,0,0,1,Spring17
HS49002,17,22,17,3,0,0,0,Spring19
HS49002,19,28,17,0,0,0,0,Spring18
HS49002,13,23,9,0,0,0,1,Autumn17
ME60304,7,7,5,4,3,0,0,Spring16
ME60304,2,1,4,3,1,2,2,Spring17
ME60304,2,1,4,3,1,3,1,Autumn17
EE60013,2,0,1,0,0,0,1,Spring16
EE60013,1,1,6,7,7,3,0,Spring17
EE60013,1,0,1,2,1,1,0,Autumn18
EE60013,6,5,6,3,3,2,0,Spring18
EE60013,1,1,6,7,7,3,0,Autumn17
AR13203,1,15,15,4,0,0,0,Autumn18
EC60043,0,0,0,0,2,1,0,Spring16
EC60043,0,0,0,0,0,2,0,Spring17
EC60043,0,0,1,0,0,0,0,Autumn18
EC60043,1,1,0,0,0,0,1,Spring18
EC60043,0,0,0,0,0,2,0,Autumn17
CE69019,0,0,17,0,5,0,0,Spring16
CE69019,2,3,10,4,0,0,0,Spring17
CE69019,0,1,7,2,0,0,0,Autumn18
CE69019,0,4,4,4,0,0,0,Spring18
CE69019,2,3,10,4,0,0,0,Autumn17
FP67002,10,8,0,0,0,0,0,Spring19
CE60111,0,0,2,0,0,0,0,Autumn18
MI60039,0,0,1,3,3,0,0,Spring18
PH60304,2,1,1,1,1,0,0,Spring19
MM61501,3,6,5,3,1,0,0,Spring16
MM61501,0,1,2,1,0,0,0,Autumn18
CS21004,13,17,26,19,15,12,6,Spring16
CS21004,17,38,34,6,5,5,0,Spring17
CS21004,11,25,39,23,5,1,4,Spring19
CS21004,14,33,27,13,7,7,2,Spring18
CS21004,17,38,34,6,5,5,0,Autumn17
IP60112,0,0,0,0,0,0,1,Spring19
PH40027,6,5,6,7,6,5,4,Spring16
PH40027,5,11,6,7,9,4,3,Spring17
PH40027,0,3,4,10,11,11,2,Spring18
PH40027,5,11,6,7,10,6,0,Autumn17
BM66002,3,13,7,15,2,0,0,Spring19
EC48001,37,56,11,1,0,4,2,Autumn18
AE40005,5,2,3,0,0,0,0,Spring16
AE40005,5,3,3,2,1,0,0,Spring17
AE40005,0,1,6,2,1,5,1,Autumn18
AE40005,1,3,3,8,8,4,1,Spring18
AE40005,5,3,3,2,1,0,0,Autumn17
CY41005,11,11,13,7,11,9,3,Spring16
CY41005,7,7,11,14,8,10,3,Spring17
CY41005,1,10,4,8,4,4,1,Autumn18
CY41005,13,4,9,5,9,8,3,Spring18
CY41005,8,7,11,14,8,10,2,Autumn17
AR32004,1,4,14,5,5,8,1,Spring16
AR32004,1,5,8,10,8,3,0,Spring17
AR32004,3,9,6,11,4,2,0,Spring19
AR32004,2,4,13,8,5,4,0,Spring18
AR32004,1,5,8,10,8,3,0,Autumn17
CE69013,0,0,0,2,2,2,0,Spring16
CE69013,0,0,1,0,0,0,0,Spring17
CE69013,0,2,0,0,1,1,0,Autumn18
CE69013,0,2,3,0,1,1,0,Spring18
CE69013,0,0,1,0,0,0,0,Autumn17
EE60023,1,0,0,0,0,0,0,Spring16
EE60023,0,0,0,0,1,0,0,Spring17
EE60023,0,0,0,0,1,1,0,Autumn17
AG31003,2,14,8,13,12,3,0,Spring16
AG31003,6,7,6,4,8,9,0,Spring17
AG31003,5,5,10,14,16,11,0,Autumn18
AG31003,5,10,9,12,8,14,0,Spring18
AG31003,6,7,6,4,8,12,0,Autumn17
HS60044,8,14,12,16,1,3,1,Autumn18
HS60044,5,20,15,19,14,4,0,Spring19
HS60044,3,14,14,9,7,1,0,Spring18
CH62047,1,0,0,0,0,0,0,Spring17
CH62047,0,0,0,0,0,0,1,Autumn18
CH62047,1,0,0,0,0,0,0,Autumn17
CE60001,0,0,0,1,0,0,0,Spring16
CE60001,0,0,0,1,0,0,0,Spring17
CE60001,0,0,0,0,0,1,1,Autumn18
CE60001,0,0,0,0,0,2,0,Spring18
CE60001,0,0,0,1,0,0,0,Autumn17
ME60232,1,0,1,1,0,0,0,Spring19
ME60232,0,0,0,2,2,0,0,Spring18
CH29006,37,38,6,0,0,0,0,Spring16
CH29006,17,60,7,0,0,0,0,Spring17
CH29006,12,57,17,0,0,0,0,Spring19
CH29006,5,69,12,4,0,0,0,Spring18
CH29006,17,60,7,0,0,0,0,Autumn17
BT39003,3,20,8,4,0,0,0,Spring16
BT39003,10,13,9,6,4,0,1,Spring17
BT39003,0,0,0,0,0,0,0,Spring19
BT39003,4,28,9,2,0,0,0,Autumn18
BT39003,1,12,17,9,5,0,0,Spring18
BT39003,10,13,9,6,4,0,1,Autumn17
GG40004,0,0,2,12,9,12,7,Spring19
ME69036,1,1,1,0,0,0,0,Spring19
ME69036,1,1,0,0,0,0,0,Spring18
EC60021,1,0,0,0,0,0,0,Autumn18
IT60112,0,2,0,0,1,0,0,Spring16
IT60112,1,0,0,0,1,0,0,Spring17
IT60112,1,0,0,0,1,0,0,Autumn17
AG60002,0,1,0,0,1,2,0,Spring16
AG60002,0,0,1,0,0,0,0,Spring17
AG60002,0,0,1,0,0,1,0,Spring19
AG60002,0,0,3,1,1,0,0,Spring18
AG60002,0,0,1,0,0,0,0,Autumn17
AG58002,0,0,10,9,6,1,1,Spring19
AG58002,0,0,0,0,0,0,0,Autumn18
MA61003,1,3,2,3,2,3,0,Spring16
MA61003,1,4,3,0,1,1,0,Spring17
MA61003,0,1,0,1,0,2,0,Autumn18
MA61003,1,4,3,0,1,1,0,Autumn17
HS30050,3,25,22,22,9,2,0,Autumn18
HS30050,3,5,0,4,5,1,0,Spring19
MT61123,0,0,1,6,3,2,0,Spring17
MT61123,0,2,0,1,0,0,0,Autumn18
MT61123,0,0,1,6,3,2,0,Autumn17
AG31004,2,8,4,10,9,10,6,Spring16
AG31004,5,8,14,8,6,6,0,Spring17
AG31004,2,3,12,19,10,15,3,Spring19
AG31004,3,2,8,4,14,13,4,Spring18
AG31004,5,8,14,8,6,6,0,Autumn17
BT60007,2,3,8,1,3,1,0,Spring16
BT60007,0,2,0,3,0,0,1,Autumn18
AG60102,0,0,0,1,4,0,0,Spring19
CE29002,16,28,32,19,13,3,1,Spring16
CE29002,9,20,43,29,2,1,0,Spring17
CE29002,40,60,12,0,1,1,0,Spring19
CE29002,37,56,22,1,0,0,0,Spring18
CE29002,9,20,43,29,2,1,0,Autumn17
AG39002,0,35,15,1,0,0,0,Spring16
AG39002,3,10,30,2,1,0,1,Spring17
AG39002,2,12,32,11,3,1,1,Spring19
AG39002,5,25,19,4,1,0,0,Spring18
AG39002,3,10,30,2,1,0,1,Autumn17
AG60044,0,1,0,0,0,0,0,Spring16
AG60044,0,1,0,0,0,0,0,Spring17
AG60044,0,0,0,2,0,0,0,Autumn18
AG60044,0,0,0,0,2,2,0,Spring18
AG60044,0,1,0,0,0,0,0,Autumn17
CY61044,1,1,1,3,3,15,0,Spring16
CY61044,4,3,2,2,7,4,0,Spring17
CY61044,1,1,5,2,5,5,0,Autumn18
CY61044,1,3,8,8,2,7,0,Spring19
CY61044,1,1,5,2,5,5,0,Spring18
CY61044,4,3,2,2,7,4,0,Autumn17
QM58002,0,1,3,2,3,0,0,Spring19
EE60032,0,2,2,4,6,12,2,Spring16
EE60032,3,4,15,11,7,2,0,Spring17
EE60032,4,10,17,8,7,6,0,Autumn18
EE60032,3,13,14,11,10,5,3,Spring18
EE60032,3,4,15,11,8,4,0,Autumn17
AG60131,0,2,3,5,0,2,0,Spring16
AG60131,0,1,1,0,1,0,0,Spring17
AG60131,0,1,1,0,1,0,0,Autumn17
MA41111,3,2,3,4,2,3,2,Spring16
MA41111,3,2,2,3,6,6,1,Spring17
MA41111,3,2,2,3,6,6,0,Autumn17
IP60162,2,6,6,12,2,3,0,Autumn18
IP60162,0,3,2,5,5,0,1,Spring19
EC39002,12,61,39,3,0,0,0,Spring16
EC39002,39,56,11,0,0,0,0,Spring17
EC39002,41,38,18,8,4,0,0,Spring19
EC39002,22,38,34,15,3,0,0,Spring18
EC39002,39,56,11,0,0,0,0,Autumn17
AE51021,0,1,9,2,0,0,0,Spring16
AE51021,2,7,2,1,2,2,0,Spring17
AE51021,4,2,2,2,0,0,0,Spring19
AE51021,4,7,3,1,0,1,1,Spring18
AE51021,2,7,2,1,2,2,0,Autumn17
NA60064,0,3,2,1,1,1,0,Spring19
RE60011,1,4,4,3,0,0,0,Spring16
RE60011,2,0,2,0,0,0,0,Spring17
RE60011,0,2,4,0,1,0,0,Autumn18
RE60011,1,0,2,2,0,0,0,Spring18
RE60011,2,0,2,0,0,0,0,Autumn17
RE67006,1,1,0,0,0,0,0,Spring19
EP60007,10,8,16,4,2,0,0,Spring16
EP60007,19,23,15,6,1,2,0,Spring17
EP60007,0,0,0,0,0,2,1,Spring19
EP60007,32,29,25,8,1,3,1,Autumn18
EP60007,16,32,23,7,2,0,0,Spring18
EP60007,19,23,15,6,1,2,0,Autumn17
CS60067,0,3,2,0,2,0,0,Spring16
CS60067,0,3,1,0,0,0,0,Autumn18
MI67103,0,0,2,1,1,2,0,Spring17
MI67103,0,0,0,1,3,0,0,Spring19
MI67103,0,0,2,1,1,1,0,Autumn17
ME39007,10,69,54,18,8,1,2,Spring16
ME39007,6,53,66,29,10,0,0,Spring17
ME39007,0,0,0,1,0,0,0,Spring19
ME39007,5,67,60,32,7,2,2,Autumn18
ME39007,13,80,61,16,3,1,0,Spring18
ME39007,6,53,66,29,10,0,0,Autumn17
EX59003,1,10,7,0,0,0,0,Autumn18
EC31004,12,29,26,34,12,8,3,Spring16
EC31004,19,47,32,7,4,0,1,Spring17
EC31004,15,29,25,27,14,4,0,Spring19
EC31004,19,43,43,7,5,2,0,Spring18
EC31004,19,47,32,7,4,0,1,Autumn17
HS60080,1,8,0,1,2,1,0,Spring19
AG40011,2,5,8,5,3,7,0,Spring16
AG40011,0,6,18,8,11,8,1,Spring17
AG40011,4,4,17,11,14,10,0,Autumn18
AG40011,5,8,8,2,12,6,3,Spring18
AG40011,0,6,18,8,11,8,1,Autumn17
MA51122,0,9,2,6,8,12,2,Spring17
MA51122,12,13,4,4,2,1,0,Autumn18
MA51122,0,0,0,2,0,1,1,Spring19
MA51122,12,13,4,4,2,1,0,Spring18
MA51122,0,9,2,6,9,13,0,Autumn17
AE40011,0,1,2,1,2,1,0,Spring16
AE39003,11,16,11,6,1,0,0,Spring16
AE39003,11,11,11,7,5,1,2,Spring17
AE39003,8,17,16,3,1,0,0,Autumn18
AE39003,7,9,20,7,4,1,3,Spring18
AE39003,11,11,11,7,6,1,1,Autumn17
BM60154,0,0,1,2,1,1,0,Spring19
EX41002,1,1,5,3,3,7,3,Spring19
NA29002,5,10,14,11,4,6,4,Spring19
IM39006,3,14,18,2,0,1,0,Spring16
IM39006,8,17,19,1,3,0,0,Spring17
IM39006,6,38,11,0,0,1,0,Spring19
IM39006,9,27,9,3,3,0,0,Spring18
IM39006,8,17,19,1,3,0,0,Autumn17
MT58001,2,5,11,8,0,0,0,Autumn18
GG39008,7,11,5,0,0,0,0,Spring19
CH31009,4,7,18,17,11,15,5,Spring16
CH31009,7,3,15,11,17,17,4,Spring17
CH31009,6,17,20,20,9,16,9,Autumn18
CH31009,4,8,24,14,15,11,12,Spring18
CH31009,7,5,15,13,19,22,0,Autumn17
HS48001,6,12,14,2,0,0,0,Autumn18
HS50030,3,6,6,15,3,1,0,Spring16
HS50030,0,2,3,5,14,14,6,Spring17
HS50030,7,4,9,7,8,1,2,Spring19
HS50030,4,8,10,4,7,5,1,Spring18
HS50030,0,2,3,5,14,19,1,Autumn17
AR43203,2,32,2,1,0,1,2,Spring16
AR43203,1,40,0,0,0,0,0,Spring17
AR43203,0,1,1,1,0,0,0,Spring19
AR43203,2,20,4,6,1,0,0,Autumn18
AR43203,0,36,0,0,0,0,0,Spring18
AR43203,1,40,0,0,0,0,0,Autumn17
BT47005,0,0,0,0,1,0,0,Spring19
BT47005,0,0,0,1,0,0,3,Autumn18
ME57003,12,26,17,5,1,0,5,Autumn18
CR61020,0,0,0,3,1,0,0,Spring19
IM31008,10,8,16,6,6,0,0,Spring16
IM31008,4,12,13,17,3,3,0,Spring17
IM31008,8,18,12,7,10,4,0,Autumn18
IM31008,10,11,11,9,3,1,0,Spring18
IM31008,4,12,13,17,3,3,0,Autumn17
IM21002,0,2,14,12,10,7,5,Spring16
IM21002,2,8,11,4,14,7,0,Spring17
IM21002,8,12,15,8,6,6,2,Spring19
IM21002,2,13,13,12,10,5,3,Spring18
IM21002,2,8,11,4,14,7,0,Autumn17
CY57006,0,3,4,1,5,0,0,Spring19
PH31007,4,4,3,2,2,1,2,Spring16
PH31007,2,1,3,7,6,5,11,Spring17
PH31007,1,2,3,7,1,14,8,Autumn18
PH31007,1,3,2,6,10,6,4,Spring18
PH31007,2,1,3,7,8,11,3,Autumn17
NA61005,0,0,0,2,0,4,0,Autumn18
AG60008,2,1,3,3,2,0,0,Spring19
IM60016,1,2,12,11,7,5,1,Spring16
IM60016,0,1,3,4,1,3,0,Spring17
IM60016,0,0,1,2,2,3,2,Spring19
IM60016,1,0,1,3,2,1,0,Spring18
IM60016,0,1,3,4,1,3,0,Autumn17
EE31009,16,24,47,55,44,49,4,Spring16
EE31009,3,25,48,48,71,20,11,Spring17
EE31009,0,0,0,0,0,0,1,Spring19
EE31009,8,32,54,60,60,45,17,Autumn18
EE31009,6,27,42,39,63,41,27,Spring18
EE31009,3,25,48,48,71,23,8,Autumn17
IT60117,1,0,1,1,0,0,0,Spring16
EC60295,1,2,2,1,0,0,0,Spring16
EC60295,0,0,1,2,0,3,2,Spring17
EC60295,0,0,1,0,1,0,0,Autumn18
EC60295,0,2,0,2,1,0,0,Spring18
EC60295,0,0,1,2,2,3,0,Autumn17
GG41007,0,4,4,3,5,8,3,Autumn18
GG50023,0,2,2,5,4,5,1,Autumn18
ME60223,0,3,5,3,2,2,0,Autumn18
NA60007,2,5,7,4,7,4,0,Spring16
NA60007,0,0,6,5,1,0,0,Spring17
NA60007,0,1,0,2,1,0,0,Spring19
NA60007,0,1,0,2,4,1,1,Spring18
NA60007,0,0,6,5,1,0,0,Autumn17
MS60030,2,4,1,4,2,0,0,Spring16
MS60030,5,3,2,4,0,0,0,Spring17
MS60030,0,0,0,1,1,0,0,Spring19
MS60030,0,0,1,1,0,2,0,Spring18
MS60030,5,3,2,4,0,0,0,Autumn17
PH21001,3,4,7,2,5,5,4,Spring16
PH21001,5,4,5,4,7,4,2,Spring17
PH21001,1,4,4,10,11,5,3,Autumn18
PH21001,5,1,5,3,11,6,2,Spring18
PH21001,5,4,6,4,7,4,1,Autumn17
QE47002,0,0,0,0,0,0,0,Spring19
EC60110,0,1,2,2,3,0,0,Spring16
EC60110,0,0,0,2,1,0,0,Spring17
EC60110,2,0,2,2,0,0,0,Spring19
EC60110,0,0,0,2,1,0,0,Autumn17
IM60024,1,1,1,1,0,0,0,Spring16
IM60024,2,2,6,5,4,4,0,Spring17
IM60024,0,1,0,1,0,1,0,Spring18
IM60024,2,2,6,5,4,4,0,Autumn17
IM61004,0,0,1,0,0,0,0,Spring19
IM61004,0,0,0,0,0,1,0,Spring18
EE60034,1,5,4,12,4,3,0,Spring16
EE60034,1,4,6,3,1,7,0,Spring17
EE60034,0,1,1,5,2,3,2,Spring19
EE60034,0,0,2,4,5,6,0,Spring18
EE60034,1,4,6,3,1,7,0,Autumn17
EC60204,3,2,3,2,4,1,0,Spring16
EC60204,6,10,8,3,0,2,0,Spring17
EC60204,6,5,8,6,3,0,0,Spring19
EC60204,6,12,5,2,5,1,0,Spring18
EC60204,6,10,8,3,0,2,0,Autumn17
MT61143,0,1,0,0,0,0,0,Spring17
MT61143,0,0,0,0,0,1,0,Autumn18
MT61143,0,0,2,0,2,1,0,Spring18
MT61143,0,1,0,0,0,1,0,Autumn17
MT49009,23,22,9,3,2,0,0,Spring16
MT49009,5,23,22,3,0,1,0,Spring17
MT49009,8,16,18,6,1,1,0,Spring19
MT49009,6,23,10,4,0,0,0,Spring18
MT49009,5,23,22,3,0,1,0,Autumn17
ME60096,2,2,1,0,0,0,0,Spring16
ME60096,0,0,0,1,1,0,0,Spring19
ME60096,2,1,2,2,1,0,0,Spring18
AE60030,0,0,0,0,0,1,0,Autumn18
CS43004,7,5,7,7,5,1,1,Spring16
CS43004,4,6,0,0,0,0,0,Spring17
CS43004,6,2,1,2,0,0,1,Spring18
CS43004,4,6,0,0,0,0,0,Autumn17
CE31002,1,4,15,17,16,11,6,Spring16
CE31002,3,3,14,14,17,11,5,Spring17
CE31002,10,11,10,15,16,9,2,Spring19
CE31002,5,10,13,21,11,10,4,Spring18
CE31002,3,3,14,14,17,11,5,Autumn17
RE60018,0,2,0,0,0,0,0,Spring16
RE60018,1,1,4,1,0,0,0,Spring19
RE60018,0,2,2,2,0,0,0,Spring18
MI60043,1,0,0,2,2,0,0,Spring17
MI60043,1,0,0,2,2,0,0,Autumn17
HS51637,0,0,1,1,1,0,0,Spring19
HS51637,0,0,2,2,1,0,0,Autumn18
EX41003,0,0,4,9,5,4,0,Autumn18
AE58002,1,9,10,5,0,0,1,Spring19
EE21101,15,36,53,38,48,27,10,Spring16
EE21101,13,37,61,56,28,29,6,Spring17
EE21101,26,52,44,67,31,17,13,Autumn18
